cov_RPM,BRITE,sample,type,species
0,Herpes_simplex_virus_1_infection,SDBP4_FORAGER_allbrites,FORAGER,SD
1652.22,HIF-1_signaling_pathway,SBBP1_FORAGER_allbrites,FORAGER,SB
2520.95,HIF-1_signaling_pathway,SBBP2_FORAGER_allbrites,FORAGER,SB
2290.03,HIF-1_signaling_pathway,SDBP3_FORAGER_allbrites,FORAGER,SD
2995.88,HIF-1_signaling_pathway,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Hippo_signaling_pathway,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Hippo_signaling_pathway,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Hippo_signaling_pathway,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Hippo_signaling_pathway,SDBP4_FORAGER_allbrites,FORAGER,SD
1734.74,Histidine_metabolism,SBBP1_FORAGER_allbrites,FORAGER,SB
3051.96,Histidine_metabolism,SBBP2_FORAGER_allbrites,FORAGER,SB
54.44,Histidine_metabolism,SDBP3_FORAGER_allbrites,FORAGER,SD
3941.42,Histidine_metabolism,SDBP4_FORAGER_allbrites,FORAGER,SD
9579.18,Homologous_recombination,SBBP1_FORAGER_allbrites,FORAGER,SB
10037.22,Homologous_recombination,SBBP2_FORAGER_allbrites,FORAGER,SB
12932.28,Homologous_recombination,SDBP3_FORAGER_allbrites,FORAGER,SD
9192.21,Homologous_recombination,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Human_cytomegalovirus_infection,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Human_cytomegalovirus_infection,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Human_cytomegalovirus_infection,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Human_cytomegalovirus_infection,SDBP4_FORAGER_allbrites,FORAGER,SD
22007.21,Human_Diseases,SBBP1_FORAGER_allbrites,FORAGER,SB
24776.28,Human_Diseases,SBBP2_FORAGER_allbrites,FORAGER,SB
22559.94,Human_Diseases,SDBP3_FORAGER_allbrites,FORAGER,SD
25276.68,Human_Diseases,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Human_immunodeficiency_virus_1_infection,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Human_immunodeficiency_virus_1_infection,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Human_immunodeficiency_virus_1_infection,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Human_immunodeficiency_virus_1_infection,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Human_papillomavirus_infection,SBBP1_FORAGER_allbrites,FORAGER,SB
212.56,Human_papillomavirus_infection,SBBP2_FORAGER_allbrites,FORAGER,SB
68.63,Human_papillomavirus_infection,SDBP3_FORAGER_allbrites,FORAGER,SD
500.1,Human_papillomavirus_infection,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Human_T-cell_leukemia_virus_1_infection,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Human_T-cell_leukemia_virus_1_infection,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Human_T-cell_leukemia_virus_1_infection,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Human_T-cell_leukemia_virus_1_infection,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Huntington_disease,SBBP1_FORAGER_allbrites,FORAGER,SB
225.85,Huntington_disease,SBBP2_FORAGER_allbrites,FORAGER,SB
221.22,Huntington_disease,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Huntington_disease,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Hypertrophic_cardiomyopathy,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Hypertrophic_cardiomyopathy,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Hypertrophic_cardiomyopathy,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Hypertrophic_cardiomyopathy,SDBP4_FORAGER_allbrites,FORAGER,SD
0,IL-17_signaling_pathway,SBBP1_FORAGER_allbrites,FORAGER,SB
97.37,IL-17_signaling_pathway,SBBP2_FORAGER_allbrites,FORAGER,SB
0,IL-17_signaling_pathway,SDBP3_FORAGER_allbrites,FORAGER,SD
0,IL-17_signaling_pathway,SDBP4_FORAGER_allbrites,FORAGER,SD
858.35,Immune_disease,SBBP1_FORAGER_allbrites,FORAGER,SB
376.79,Immune_disease,SBBP2_FORAGER_allbrites,FORAGER,SB
79.04,Immune_disease,SDBP3_FORAGER_allbrites,FORAGER,SD
1271.02,Immune_disease,SDBP4_FORAGER_allbrites,FORAGER,SD
690.65,Immune_system,SBBP1_FORAGER_allbrites,FORAGER,SB
941.56,Immune_system,SBBP2_FORAGER_allbrites,FORAGER,SB
1508.87,Immune_system,SDBP3_FORAGER_allbrites,FORAGER,SD
186.39,Immune_system,SDBP4_FORAGER_allbrites,FORAGER,SD
5605.18,Infectious_disease:_bacterial,SBBP1_FORAGER_allbrites,FORAGER,SB
6607.89,Infectious_disease:_bacterial,SBBP2_FORAGER_allbrites,FORAGER,SB
5907.59,Infectious_disease:_bacterial,SDBP3_FORAGER_allbrites,FORAGER,SD
4833.22,Infectious_disease:_bacterial,SDBP4_FORAGER_allbrites,FORAGER,SD
643.74,Infectious_disease:_parasitic,SBBP1_FORAGER_allbrites,FORAGER,SB
399.24,Infectious_disease:_parasitic,SBBP2_FORAGER_allbrites,FORAGER,SB
44.53,Infectious_disease:_parasitic,SDBP3_FORAGER_allbrites,FORAGER,SD
776.25,Infectious_disease:_parasitic,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Infectious_disease:_viral,SBBP1_FORAGER_allbrites,FORAGER,SB
212.56,Infectious_disease:_viral,SBBP2_FORAGER_allbrites,FORAGER,SB
68.63,Infectious_disease:_viral,SDBP3_FORAGER_allbrites,FORAGER,SD
500.1,Infectious_disease:_viral,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Influenza_A,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Influenza_A,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Influenza_A,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Influenza_A,SDBP4_FORAGER_allbrites,FORAGER,SD
326.55,Information_processing_in_viruses,SBBP1_FORAGER_allbrites,FORAGER,SB
656.72,Information_processing_in_viruses,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Information_processing_in_viruses,SDBP3_FORAGER_allbrites,FORAGER,SD
849.8,Information_processing_in_viruses,SDBP4_FORAGER_allbrites,FORAGER,SD
805.7,Inositol_phosphate_metabolism,SBBP1_FORAGER_allbrites,FORAGER,SB
1415.44,Inositol_phosphate_metabolism,SBBP2_FORAGER_allbrites,FORAGER,SB
476.47,Inositol_phosphate_metabolism,SDBP3_FORAGER_allbrites,FORAGER,SD
1816.76,Inositol_phosphate_metabolism,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Insect_hormone_biosynthesis,SBBP1_FORAGER_allbrites,FORAGER,SB
57.49,Insect_hormone_biosynthesis,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Insect_hormone_biosynthesis,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Insect_hormone_biosynthesis,SDBP4_FORAGER_allbrites,FORAGER,SD
800.02,Insulin_resistance,SBBP1_FORAGER_allbrites,FORAGER,SB
507.08,Insulin_resistance,SBBP2_FORAGER_allbrites,FORAGER,SB
598.92,Insulin_resistance,SDBP3_FORAGER_allbrites,FORAGER,SD
660.97,Insulin_resistance,SDBP4_FORAGER_allbrites,FORAGER,SD
127.34,Insulin_signaling_pathway,SBBP1_FORAGER_allbrites,FORAGER,SB
478.39,Insulin_signaling_pathway,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Insulin_signaling_pathway,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Insulin_signaling_pathway,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Ion_channels,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Ion_channels,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Ion_channels,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Ion_channels,SDBP4_FORAGER_allbrites,FORAGER,SD
648.72,Isoquinoline_alkaloid_biosynthesis,SBBP1_FORAGER_allbrites,FORAGER,SB
557.61,Isoquinoline_alkaloid_biosynthesis,SBBP2_FORAGER_allbrites,FORAGER,SB
344.7,Isoquinoline_alkaloid_biosynthesis,SDBP3_FORAGER_allbrites,FORAGER,SD
373.18,Isoquinoline_alkaloid_biosynthesis,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Kaposi_sarcoma-associated_herpesvirus_infection,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Kaposi_sarcoma-associated_herpesvirus_infection,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Kaposi_sarcoma-associated_herpesvirus_infection,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Kaposi_sarcoma-associated_herpesvirus_infection,SDBP4_FORAGER_allbrites,FORAGER,SD
905.94,Legionellosis,SBBP1_FORAGER_allbrites,FORAGER,SB
1370.81,Legionellosis,SBBP2_FORAGER_allbrites,FORAGER,SB
1262.63,Legionellosis,SDBP3_FORAGER_allbrites,FORAGER,SD
1473.86,Legionellosis,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Leishmaniasis,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Leishmaniasis,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Leishmaniasis,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Leishmaniasis,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Leukocyte_transendothelial_migration,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Leukocyte_transendothelial_migration,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Leukocyte_transendothelial_migration,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Leukocyte_transendothelial_migration,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Limonene_degradation,SBBP1_FORAGER_allbrites,FORAGER,SB
57.49,Limonene_degradation,SBBP2_FORAGER_allbrites,FORAGER,SB
53.62,Limonene_degradation,SDBP3_FORAGER_allbrites,FORAGER,SD
279.09,Limonene_degradation,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Linoleic_acid_metabolism,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Linoleic_acid_metabolism,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Linoleic_acid_metabolism,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Linoleic_acid_metabolism,SDBP4_FORAGER_allbrites,FORAGER,SD
205.19,Lipid_and_atherosclerosis,SBBP1_FORAGER_allbrites,FORAGER,SB
556.05,Lipid_and_atherosclerosis,SBBP2_FORAGER_allbrites,FORAGER,SB
702.5,Lipid_and_atherosclerosis,SDBP3_FORAGER_allbrites,FORAGER,SD
506.87,Lipid_and_atherosclerosis,SDBP4_FORAGER_allbrites,FORAGER,SD
2685.37,Lipid_biosynthesis_proteins,SBBP1_FORAGER_allbrites,FORAGER,SB
4599.4,Lipid_biosynthesis_proteins,SBBP2_FORAGER_allbrites,FORAGER,SB
5655.59,Lipid_biosynthesis_proteins,SDBP3_FORAGER_allbrites,FORAGER,SD
4790.13,Lipid_biosynthesis_proteins,SDBP4_FORAGER_allbrites,FORAGER,SD
13507.71,Lipid_metabolism,SBBP1_FORAGER_allbrites,FORAGER,SB
13598.23,Lipid_metabolism,SBBP2_FORAGER_allbrites,FORAGER,SB
17282,Lipid_metabolism,SDBP3_FORAGER_allbrites,FORAGER,SD
16189.97,Lipid_metabolism,SDBP4_FORAGER_allbrites,FORAGER,SD
218.94,Lipoarabinomannan_(LAM)_biosynthesis,SBBP1_FORAGER_allbrites,FORAGER,SB
161.97,Lipoarabinomannan_(LAM)_biosynthesis,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Lipoarabinomannan_(LAM)_biosynthesis,SDBP3_FORAGER_allbrites,FORAGER,SD
292.6,Lipoarabinomannan_(LAM)_biosynthesis,SDBP4_FORAGER_allbrites,FORAGER,SD
362.48,Lipoic_acid_metabolism,SBBP1_FORAGER_allbrites,FORAGER,SB
1169.12,Lipoic_acid_metabolism,SBBP2_FORAGER_allbrites,FORAGER,SB
488.06,Lipoic_acid_metabolism,SDBP3_FORAGER_allbrites,FORAGER,SD
1616.53,Lipoic_acid_metabolism,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Lipopolysaccharide_biosynthesis,SBBP1_FORAGER_allbrites,FORAGER,SB
2732.74,Lipopolysaccharide_biosynthesis,SBBP2_FORAGER_allbrites,FORAGER,SB
255.93,Lipopolysaccharide_biosynthesis,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Lipopolysaccharide_biosynthesis,SDBP4_FORAGER_allbrites,FORAGER,SD
815.25,Lipopolysaccharide_biosynthesis_proteins,SBBP1_FORAGER_allbrites,FORAGER,SB
3726.86,Lipopolysaccharide_biosynthesis_proteins,SBBP2_FORAGER_allbrites,FORAGER,SB
1938.37,Lipopolysaccharide_biosynthesis_proteins,SDBP3_FORAGER_allbrites,FORAGER,SD
381.63,Lipopolysaccharide_biosynthesis_proteins,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Long-term_depression,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Long-term_depression,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Long-term_depression,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Long-term_depression,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Longevity_regulating_pathway,SBBP1_FORAGER_allbrites,FORAGER,SB
111.98,Longevity_regulating_pathway,SBBP2_FORAGER_allbrites,FORAGER,SB
52.67,Longevity_regulating_pathway,SDBP3_FORAGER_allbrites,FORAGER,SD
484.95,Longevity_regulating_pathway,SDBP4_FORAGER_allbrites,FORAGER,SD
279.23,Longevity_regulating_pathway_-_multiple_species,SBBP1_FORAGER_allbrites,FORAGER,SB
525.67,Longevity_regulating_pathway_-_multiple_species,SBBP2_FORAGER_allbrites,FORAGER,SB
237.39,Longevity_regulating_pathway_-_multiple_species,SDBP3_FORAGER_allbrites,FORAGER,SD
838.95,Longevity_regulating_pathway_-_multiple_species,SDBP4_FORAGER_allbrites,FORAGER,SD
1975.3,Longevity_regulating_pathway_-_worm,SBBP1_FORAGER_allbrites,FORAGER,SB
1596.06,Longevity_regulating_pathway_-_worm,SBBP2_FORAGER_allbrites,FORAGER,SB
1731.22,Longevity_regulating_pathway_-_worm,SDBP3_FORAGER_allbrites,FORAGER,SD
1918.81,Longevity_regulating_pathway_-_worm,SDBP4_FORAGER_allbrites,FORAGER,SD
7472.45,Lysine_biosynthesis,SBBP1_FORAGER_allbrites,FORAGER,SB
7219.28,Lysine_biosynthesis,SBBP2_FORAGER_allbrites,FORAGER,SB
2834.91,Lysine_biosynthesis,SDBP3_FORAGER_allbrites,FORAGER,SD
6886.01,Lysine_biosynthesis,SDBP4_FORAGER_allbrites,FORAGER,SD
1817.48,Lysine_degradation,SBBP1_FORAGER_allbrites,FORAGER,SB
1212.37,Lysine_degradation,SBBP2_FORAGER_allbrites,FORAGER,SB
947.68,Lysine_degradation,SDBP3_FORAGER_allbrites,FORAGER,SD
1030.64,Lysine_degradation,SDBP4_FORAGER_allbrites,FORAGER,SD
1429.17,Lysosome,SBBP1_FORAGER_allbrites,FORAGER,SB
551.34,Lysosome,SBBP2_FORAGER_allbrites,FORAGER,SB
111.42,Lysosome,SDBP3_FORAGER_allbrites,FORAGER,SD
1581.05,Lysosome,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Mannose_type_O-glycan_biosynthesis,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Mannose_type_O-glycan_biosynthesis,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Mannose_type_O-glycan_biosynthesis,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Mannose_type_O-glycan_biosynthesis,SDBP4_FORAGER_allbrites,FORAGER,SD
0,MAPK_signaling_pathway,SBBP1_FORAGER_allbrites,FORAGER,SB
0,MAPK_signaling_pathway,SBBP2_FORAGER_allbrites,FORAGER,SB
0,MAPK_signaling_pathway,SDBP3_FORAGER_allbrites,FORAGER,SD
0,MAPK_signaling_pathway,SDBP4_FORAGER_allbrites,FORAGER,SD
0,MAPK_signaling_pathway_-_fly,SBBP1_FORAGER_allbrites,FORAGER,SB
111.98,MAPK_signaling_pathway_-_fly,SBBP2_FORAGER_allbrites,FORAGER,SB
0,MAPK_signaling_pathway_-_fly,SDBP3_FORAGER_allbrites,FORAGER,SD
0,MAPK_signaling_pathway_-_fly,SDBP4_FORAGER_allbrites,FORAGER,SD
1080.76,MAPK_signaling_pathway_-_plant,SBBP1_FORAGER_allbrites,FORAGER,SB
1096.1,MAPK_signaling_pathway_-_plant,SBBP2_FORAGER_allbrites,FORAGER,SB
155.2,MAPK_signaling_pathway_-_plant,SDBP3_FORAGER_allbrites,FORAGER,SD
1859.44,MAPK_signaling_pathway_-_plant,SDBP4_FORAGER_allbrites,FORAGER,SD
0,MAPK_signaling_pathway_-_yeast,SBBP1_FORAGER_allbrites,FORAGER,SB
0,MAPK_signaling_pathway_-_yeast,SBBP2_FORAGER_allbrites,FORAGER,SB
52.67,MAPK_signaling_pathway_-_yeast,SDBP3_FORAGER_allbrites,FORAGER,SD
484.95,MAPK_signaling_pathway_-_yeast,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Measles,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Measles,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Measles,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Measles,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Meiosis_-_yeast,SBBP1_FORAGER_allbrites,FORAGER,SB
41.92,Meiosis_-_yeast,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Meiosis_-_yeast,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Meiosis_-_yeast,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Melanogenesis,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Melanogenesis,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Melanogenesis,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Melanogenesis,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Melanoma,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Melanoma,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Melanoma,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Melanoma,SDBP4_FORAGER_allbrites,FORAGER,SD
843,Membrane_trafficking,SBBP1_FORAGER_allbrites,FORAGER,SB
1898.51,Membrane_trafficking,SBBP2_FORAGER_allbrites,FORAGER,SB
2590.33,Membrane_trafficking,SDBP3_FORAGER_allbrites,FORAGER,SD
2691.01,Membrane_trafficking,SDBP4_FORAGER_allbrites,FORAGER,SD
51242.16,Membrane_transport,SBBP1_FORAGER_allbrites,FORAGER,SB
46608.37,Membrane_transport,SBBP2_FORAGER_allbrites,FORAGER,SB
25172.29,Membrane_transport,SDBP3_FORAGER_allbrites,FORAGER,SD
38740.1,Membrane_transport,SDBP4_FORAGER_allbrites,FORAGER,SD
7870.6,Messenger_RNA_biogenesis,SBBP1_FORAGER_allbrites,FORAGER,SB
7339.28,Messenger_RNA_biogenesis,SBBP2_FORAGER_allbrites,FORAGER,SB
6871.43,Messenger_RNA_biogenesis,SDBP3_FORAGER_allbrites,FORAGER,SD
6978.1,Messenger_RNA_biogenesis,SDBP4_FORAGER_allbrites,FORAGER,SD
158963.65,Metabolism,SBBP1_FORAGER_allbrites,FORAGER,SB
179140.39,Metabolism,SBBP2_FORAGER_allbrites,FORAGER,SB
140663.42,Metabolism,SDBP3_FORAGER_allbrites,FORAGER,SD
175647.5,Metabolism,SDBP4_FORAGER_allbrites,FORAGER,SD
22051.87,Metabolism_of_cofactors_and_vitamins,SBBP1_FORAGER_allbrites,FORAGER,SB
32542.73,Metabolism_of_cofactors_and_vitamins,SBBP2_FORAGER_allbrites,FORAGER,SB
22936.35,Metabolism_of_cofactors_and_vitamins,SDBP3_FORAGER_allbrites,FORAGER,SD
30647.29,Metabolism_of_cofactors_and_vitamins,SDBP4_FORAGER_allbrites,FORAGER,SD
11758.34,Metabolism_of_other_amino_acids,SBBP1_FORAGER_allbrites,FORAGER,SB
13941.06,Metabolism_of_other_amino_acids,SBBP2_FORAGER_allbrites,FORAGER,SB
10029.76,Metabolism_of_other_amino_acids,SDBP3_FORAGER_allbrites,FORAGER,SD
14901.57,Metabolism_of_other_amino_acids,SDBP4_FORAGER_allbrites,FORAGER,SD
7864.36,Metabolism_of_terpenoids_and_polyketides,SBBP1_FORAGER_allbrites,FORAGER,SB
7382.4,Metabolism_of_terpenoids_and_polyketides,SBBP2_FORAGER_allbrites,FORAGER,SB
5842.23,Metabolism_of_terpenoids_and_polyketides,SDBP3_FORAGER_allbrites,FORAGER,SD
6686.6,Metabolism_of_terpenoids_and_polyketides,SDBP4_FORAGER_allbrites,FORAGER,SD
1236.75,Metabolism_of_xenobiotics_by_cytochrome_P450,SBBP1_FORAGER_allbrites,FORAGER,SB
1173.63,Metabolism_of_xenobiotics_by_cytochrome_P450,SBBP2_FORAGER_allbrites,FORAGER,SB
865.77,Metabolism_of_xenobiotics_by_cytochrome_P450,SDBP3_FORAGER_allbrites,FORAGER,SD
1517.87,Metabolism_of_xenobiotics_by_cytochrome_P450,SDBP4_FORAGER_allbrites,FORAGER,SD
3409.64,Methane_metabolism,SBBP1_FORAGER_allbrites,FORAGER,SB
5496.56,Methane_metabolism,SBBP2_FORAGER_allbrites,FORAGER,SB
2361.01,Methane_metabolism,SDBP3_FORAGER_allbrites,FORAGER,SD
4355.49,Methane_metabolism,SDBP4_FORAGER_allbrites,FORAGER,SD
335.63,MicroRNAs_in_cancer,SBBP1_FORAGER_allbrites,FORAGER,SB
456.47,MicroRNAs_in_cancer,SBBP2_FORAGER_allbrites,FORAGER,SB
68.34,MicroRNAs_in_cancer,SDBP3_FORAGER_allbrites,FORAGER,SD
0,MicroRNAs_in_cancer,SDBP4_FORAGER_allbrites,FORAGER,SD
1080.76,Mineral_absorption,SBBP1_FORAGER_allbrites,FORAGER,SB
991.12,Mineral_absorption,SBBP2_FORAGER_allbrites,FORAGER,SB
102.53,Mineral_absorption,SDBP3_FORAGER_allbrites,FORAGER,SD
1374.5,Mineral_absorption,SDBP4_FORAGER_allbrites,FORAGER,SD
7828.37,Mismatch_repair,SBBP1_FORAGER_allbrites,FORAGER,SB
8000.28,Mismatch_repair,SBBP2_FORAGER_allbrites,FORAGER,SB
11726.55,Mismatch_repair,SDBP3_FORAGER_allbrites,FORAGER,SD
6331.56,Mismatch_repair,SDBP4_FORAGER_allbrites,FORAGER,SD
11363.76,Mitochondrial_biogenesis,SBBP1_FORAGER_allbrites,FORAGER,SB
9966.43,Mitochondrial_biogenesis,SBBP2_FORAGER_allbrites,FORAGER,SB
12663.76,Mitochondrial_biogenesis,SDBP3_FORAGER_allbrites,FORAGER,SD
12009.45,Mitochondrial_biogenesis,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Mitophagy_-_animal,SBBP1_FORAGER_allbrites,FORAGER,SB
106.12,Mitophagy_-_animal,SBBP2_FORAGER_allbrites,FORAGER,SB
146.49,Mitophagy_-_animal,SDBP3_FORAGER_allbrites,FORAGER,SD
204.73,Mitophagy_-_animal,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Mitophagy_-_yeast,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Mitophagy_-_yeast,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Mitophagy_-_yeast,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Mitophagy_-_yeast,SDBP4_FORAGER_allbrites,FORAGER,SD
2436.51,Monobactam_biosynthesis,SBBP1_FORAGER_allbrites,FORAGER,SB
2659.71,Monobactam_biosynthesis,SBBP2_FORAGER_allbrites,FORAGER,SB
120.38,Monobactam_biosynthesis,SDBP3_FORAGER_allbrites,FORAGER,SD
2936.23,Monobactam_biosynthesis,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Morphine_addiction,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Morphine_addiction,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Morphine_addiction,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Morphine_addiction,SDBP4_FORAGER_allbrites,FORAGER,SD
0,mTOR_signaling_pathway,SBBP1_FORAGER_allbrites,FORAGER,SB
0,mTOR_signaling_pathway,SBBP2_FORAGER_allbrites,FORAGER,SB
0,mTOR_signaling_pathway,SDBP3_FORAGER_allbrites,FORAGER,SD
0,mTOR_signaling_pathway,SDBP4_FORAGER_allbrites,FORAGER,SD
1039.75,Mycolic_acid_biosynthesis,SBBP1_FORAGER_allbrites,FORAGER,SB
1510.72,Mycolic_acid_biosynthesis,SBBP2_FORAGER_allbrites,FORAGER,SB
1296.48,Mycolic_acid_biosynthesis,SDBP3_FORAGER_allbrites,FORAGER,SD
1351.61,Mycolic_acid_biosynthesis,SDBP4_FORAGER_allbrites,FORAGER,SD
0,N-Glycan_biosynthesis,SBBP1_FORAGER_allbrites,FORAGER,SB
0,N-Glycan_biosynthesis,SBBP2_FORAGER_allbrites,FORAGER,SB
0,N-Glycan_biosynthesis,SDBP3_FORAGER_allbrites,FORAGER,SD
0,N-Glycan_biosynthesis,SDBP4_FORAGER_allbrites,FORAGER,SD
1002.13,Naphthalene_degradation,SBBP1_FORAGER_allbrites,FORAGER,SB
1031.36,Naphthalene_degradation,SBBP2_FORAGER_allbrites,FORAGER,SB
699.33,Naphthalene_degradation,SDBP3_FORAGER_allbrites,FORAGER,SD
1878.35,Naphthalene_degradation,SDBP4_FORAGER_allbrites,FORAGER,SD
434.17,Necroptosis,SBBP1_FORAGER_allbrites,FORAGER,SB
1159.97,Necroptosis,SBBP2_FORAGER_allbrites,FORAGER,SB
1253.24,Necroptosis,SDBP3_FORAGER_allbrites,FORAGER,SD
1136.26,Necroptosis,SDBP4_FORAGER_allbrites,FORAGER,SD
383.09,"Neomycin,_kanamycin_and_gentamicin_biosynthesis",SBBP1_FORAGER_allbrites,FORAGER,SB
639.41,"Neomycin,_kanamycin_and_gentamicin_biosynthesis",SBBP2_FORAGER_allbrites,FORAGER,SB
850.27,"Neomycin,_kanamycin_and_gentamicin_biosynthesis",SDBP3_FORAGER_allbrites,FORAGER,SD
995.3,"Neomycin,_kanamycin_and_gentamicin_biosynthesis",SDBP4_FORAGER_allbrites,FORAGER,SD
434.17,Nervous_system,SBBP1_FORAGER_allbrites,FORAGER,SB
490.78,Nervous_system,SBBP2_FORAGER_allbrites,FORAGER,SB
1253.24,Nervous_system,SDBP3_FORAGER_allbrites,FORAGER,SD
725.13,Nervous_system,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Neuroactive_ligand-receptor_interaction,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Neuroactive_ligand-receptor_interaction,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Neuroactive_ligand-receptor_interaction,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Neuroactive_ligand-receptor_interaction,SDBP4_FORAGER_allbrites,FORAGER,SD
690.65,Neurodegenerative_disease,SBBP1_FORAGER_allbrites,FORAGER,SB
1334.64,Neurodegenerative_disease,SBBP2_FORAGER_allbrites,FORAGER,SB
2695.35,Neurodegenerative_disease,SDBP3_FORAGER_allbrites,FORAGER,SD
1548,Neurodegenerative_disease,SDBP4_FORAGER_allbrites,FORAGER,SD
0,Neutrophil_extracellular_trap_formation,SBBP1_FORAGER_allbrites,FORAGER,SB
0,Neutrophil_extracellular_trap_formation,SBBP2_FORAGER_allbrites,FORAGER,SB
0,Neutrophil_extracellular_trap_formation,SDBP3_FORAGER_allbrites,FORAGER,SD
0,Neutrophil_extracellular_trap_formation,SDBP4_FORAGER_allbrites,FORAGER,SD
